42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,4.15,0446691356,9.78045E+12,eng,240,721,9,12/31/2003,Warner Books (NY)
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,Christopher Cokinos,4.22,0446677493,9.78045E+12,eng,384,308,33,04 01 01,Warner Books (NY)
42797,Goodbye Forever (Sweet Dreams  #72),Barbara Conklin,3.76,055324356X,9.78055E+12,eng,135,56,0,12/31/1984,Bantam Books
42798,Winter Dreams (Sweet Dreams  #141),Barbara Conklin,3.85,0553270621,9.78055E+12,eng,176,104,4,02 01 88,Bantam Books
42802,First  Last and Always (Sweet Dreams  #96),Barbara Conklin,3.76,0553251791,9.78055E+12,eng,160,65,2,09 01 85,Bantam Books
42808,P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,2.83,0373033664,9.78037E+12,eng,192,23,1,4/24/1995,Harlequin Romance
42811,PS I Love You Baby Collection,Lynda Milligan/Nancy J. Smith,4.43,0962247723,9.78096E+12,en-US,79,7,0,12/31/1990,Possibilities
42818,Tales from Margaritaville,Jimmy Buffett,3.9,0156026988,9.78016E+12,en-US,230,2450,175,06 03 89,Fawcett
42819,A Pirate Looks at Fifty,Jimmy Buffett/Leona Nevler,3.83,0449005860,9.78045E+12,eng,420,3036,216,11/28/1999,Fawcett
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Thomas Ryan,2.83,0806520159,9.78081E+12,eng,176,6,0,01 01 98,Citadel Press
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,Nicholas Dodman,4.08,0553375261,9.78055E+12,eng,258,691,35,03 03 97,Bantam
42854,Barack Obama: Working to Make a Difference,Marlene Targ Brill/Lerner Publishing Group,3.96,0822560569,9.78082E+12,en-US,48,19,5,04 01 06,Lerner Publications
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,James Daley/Barack Obama/Martin Luther King Jr.,4.3,0486447618,9.78049E+12,eng,160,230,21,4/28/2006,Dover Publications
42862,The Heart of a Leader,Kenneth H. Blanchard,3.96,1562924885,9.78156E+12,en-US,162,542,33,06 01 99,David C. Cook
42863,Mission Possible,Kenneth H. Blanchard,3.44,0071348271,9.78007E+12,eng,242,0,0,4/30/1999,McGraw-Hill Companies
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,4.04,0849918723,9.78085E+12,en-US,239,808,41,03 01 07,W Publishing Group
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard/Don Shula,3.65,0066621038,9.78007E+12,en-US,128,73,12,1/23/2001,Harper Business
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,Kenneth H. Blanchard/Jesse Stoner,3.76,1576753069,9.78158E+12,en-US,192,156,15,10 01 04,Berrett-Koehler Publishers
42869,The Servant Leader,Kenneth H. Blanchard,4.09,0849996597,0023755004321,eng,128,276,26,03 11 03,Thomas Nelson
42876,Down Under,Bill Bryson,4.07,055299703X,9.78055E+12,eng,398,4510,392,08 06 01,Black Swan
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,0767902513,9.78077E+12,eng,276,1405,266,05 04 98,Bantam Doubleday Dell Publishing Group
42880,Bizarre World,Bill  Bryson/Kathryn Lamb,3.38,0751510610,9.78075E+12,eng,120,73,6,05 01 01,Little  Brown Book Group
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson,3.94,0767919378,9.78077E+12,en-US,268,1329,250,9/25/2007,Broadway Books
42883,Bill Bryson: The Complete Notes,Bill Bryson,4.09,038560131X,9.78039E+12,eng,544,901,36,10 05 00,Doubleday
42885,Motel Blues,Bill Bryson/David B. Ellis,3.83,2228897353,9.78223E+12,fre,399,17,3,4/15/2003,Payot
42891,Journeys in English,Bill Bryson,3.72,0563496266,9.78056E+12,eng,3,510,60,02 02 04,BBC Physical Audio
42895,Una breve historia de casi todo,Bill Bryson/Jos�� Manuel �,4.21,8478713808,9.78848E+12,spa,567,713,68,4/30/2006,Rba Libros
42898,Lover Revealed (Black Dagger Brotherhood  #4),J.R. Ward,4.3,0451412354,9.78045E+12,eng,480,106469,3691,03 06 07,Onyx
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,4.2,0451216954,9.78045E+12,eng,393,259511,10475,09 06 05,Penguin Group (USA)
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,4.45,0451219368,9.78045E+12,eng,448,144906,5728,09 05 06,Signet
42909,All Things Wise and Wonderful,James Herriot,4.41,0312335288,9.78031E+12,eng,448,22780,366,11 01 04,St. Martin's Griffin
42915,CliffsNotes on Remarque's All Quiet on the Western Front,Susan Van Kirk/CliffsNotes/Erich Maria Remarque,4.24,0764586718,9.78076E+12,eng,112,12,0,12/20/2000,Cliffs Notes
42916,All Quiet on the Western Front,Erich Maria Remarque,3.97,0449231801,9.78045E+12,en-GB,256,64,4,03 12 87,Fawcett Crest
42924,The Nightingale's Song,Kathleen Eschenburg,3.88,0380815699,9.78038E+12,eng,384,16,3,10/30/2001,HarperTorch
42926,Nightingale's Song,Kate Pennington,3.02,0340878754,9.78034E+12,en-GB,219,40,5,10/19/2006,Hachette Children's
42929,Gai-Jin (Asian Saga  #3),James Clavell,3.86,044021680X,9.78044E+12,eng,1236,10757,296,04 03 94,Dell
42932,Whirlwind (Asian Saga  #6),James Clavell,3.82,0340766182,9.78034E+12,eng,1231,5626,164,12 02 99,Morrow
42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,0440184622,9.78044E+12,eng,734,39315,778,09 01 09,Dell
42934,Escape: The Love Story from Whirlwind,James Clavell,3.63,0340654163,9.78034E+12,eng,584,276,14,07 01 99,Hodder & Stoughton
42953,Alaska,James A. Michener,4.12,037576142X,9.78038E+12,eng,868,9330,590,11 12 02,Dial Press Trade Paperback
42955,The Drifters,James A. Michener,4.04,0449213536,9.78045E+12,eng,768,6253,353,10 12 86,Fawcett Books
42956,Sayonara,James A. Michener,3.81,0449204146,9.78045E+12,eng,208,1848,104,09 12 83,Fawcett
42959,The Bridge at Andau,James A. Michener,3.94,0449210502,9.78045E+12,en-US,288,1135,158,09 12 85,Fawcett
42960,Caribbean,James A. Michener,3.93,0812974921,9.78081E+12,eng,672,4718,232,12/13/2005,Dial Press
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,0316954993,9.78032E+12,eng,1042,29555,680,02 05 02,Back Bay Books
42988,Don't Stop the Carnival,Herman Wouk,3.93,0316955124,9.78032E+12,eng,416,2700,298,5/15/1992,Back Bay Books
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,4.15,0316954411,9.78032E+12,eng,704,2336,141,06 03 02,Back Bay Books
42990,Youngblood Hawke,Herman Wouk,4.04,0316955175,9.78032E+12,en-US,783,1248,68,5/15/1992,Back Bay Books
42993,Aurora Dawn,Herman Wouk,3.47,0316955094,9.78032E+12,en-US,288,213,20,4/15/1992,Back Bay Books
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9.78142E+12,eng,6,614,119,12 01 06,Recorded Books
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,4.16,0374105235,9.78037E+12,eng,229,147820,9547,2/13/2007,Sarah Crichton Books
43017,Yellow Back Radio Broke-Down,Ishmael Reed,3.83,1564782387,9.78156E+12,eng,177,496,38,05 01 00,Dalkey Archive Press
43027,Anthem,Ayn Rand,3.63,0452286352,9.78045E+12,eng,256,470,67,12/28/2004,NAL
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,3.89,0312936605,9.78031E+12,eng,330,62,7,01 02 07,St. Martin's Paperbacks
43035,White Fang,Jack London,3.98,0439236193,9.78044E+12,eng,252,119589,3124,01 01 01,Scholastic Paperbacks
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,0192835149,9.78019E+12,eng,400,18720,192,8/20/1998,Oxford University Press  USA
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,4.24,1402725000,9.7814E+12,en-US,160,713,31,3/28/2006,Sterling
43044,The Sea-Wolf and Selected Stories,Jack London/Ben Bova,4.06,0451529367,9.78045E+12,eng,352,781,40,05 04 04,Signet Classics
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Bartholomew Gill,3.74,0380725789,9.78038E+12,eng,304,135,12,10 01 97,Avon
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,4.26,0517309807,9.78052E+12,eng,761,20,1,10 02 93,Random House Value Publishing
43049,The Sea Wolf,Jack London,4.04,1598184318,9.7816E+12,eng,425,19091,851,06 01 05,Alan Rodgers Books
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,4.05,0061096857,9.78006E+12,eng,512,1738,58,03 03 99,HarperPaperbacks
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,0060086637,9.78006E+12,eng,498,1119,27,6/29/2004,HarperTorch
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,4.01,0061098019,9.78006E+12,eng,544,2076,38,03 01 00,HarperTorch
43060,Slider,Patrick Robinson,4.13,006058033X,9.78006E+12,en-US,416,66,7,4/27/2004,It Books
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,3.96,0061030651,9.78006E+12,eng,496,1581,46,05 01 01,HarperTorch
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,4.01,2226114971,9.78223E+12,fre,384,3,0,03 01 00,Albin Michel
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,0553400037,9.78055E+12,en-US,320,69,13,2/23/1990,Bantam
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,4.18,0823410781,9.78082E+12,en-US,32,217,70,01 01 93,Holiday House
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,4.26,0448444828,9.78045E+12,eng,103,1953,293,1/18/2007,Penguin Workshop
43074,Enslaved by Ducks,Bob Tarte,3.44,1565124502,9.78157E+12,eng,308,2263,448,10 01 04,Algonquin Books
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9.78045E+12,eng,220,161,19,03 12 82,Fawcett
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,4.26,0312330340,9.78031E+12,eng,400,11121,522,05 01 04,St. Martin's Griffin
43082,Marching Powder,Rusty Young,4.26,0330419587,9.78033E+12,eng,371,906,94,07 01 04,Pan MacMillan
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm,3.9,0521439612,9.78052E+12,eng,214,1175,39,10/30/1992,Cambridge University Press
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9.78157E+12,eng,448,374,24,5/16/2005,New Press
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,3.92,1565845617,9.78157E+12,eng,411,301,14,09 01 99,The New Press
43098,The Communist Manifesto,Karl Marx/Friedrich Engels/Eric Hobsbawm,3.55,1859848982,9.78186E+12,eng,88,309,38,05 01 98,Verso
43101,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,3.71,1565846710,9.78157E+12,eng,192,82,5,05 01 01,New Press
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,4.25,0349106711,9.78035E+12,eng,638,348,24,11 12 95,Abacus
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,Eric Hobsbawm,3.52,0813515246,9.78081E+12,eng,168,57,7,04 01 90,Rutgers University Press
43128,Winter Is the Warmest Season,Lauren Stringer,3.9,0152049673,9.78015E+12,eng,40,408,83,10 01 06,Harcourt
43129,Winter (Four Seasons  #4),N��ria Roca/Rosa Mar�,3.82,0764127314,9.78076E+12,eng,36,7,1,6/30/2004,Barron's Educational Series
43130,It's Winter,Linda Glaser/Glaser Linda/Susan Swan,3.64,0761316809,9.78076E+12,eng,32,88,14,09 01 02,First Avenue Editions (Tm)
43132,Winter Season: A Dancer's Journal,Toni Bentley,3.92,0813027055,9.78081E+12,en-US,168,425,39,11 10 03,University Press of Florida
43150,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,4.16,0140445145,9.78014E+12,en-GB,208,7149,143,1/25/1990,Penguin Classics
43166,Practical DV Filmmaking,Russell Evans,3.46,0240807383,9.78024E+12,en-US,408,9,0,11 01 05,Focal Press
43171,Diana Vreeland,Eleanor Dwight,4.24,0688167381,9.78069E+12,eng,320,150,17,10/22/2002,Harper Design
43175,Inventive Paris clothes: 1909-1939 - a photographic essay,Diana Vreeland/Irving Penn,3.67,067040067X,9.78067E+12,eng,95,3,0,5/26/1978,Penguin Putnam
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,3.85,0195156323,9.7802E+12,eng,320,159,24,12 12 02,Oxford University Press  USA
43180,Henry V,William Shakespeare/Stephen Orgel/A.R. Braunmuller/Claire McEachern,3.88,0140714588,9.78014E+12,eng,121,433,39,09 01 99,Penguin Classics
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau/Chantal Mouffe,3.89,1859843301,9.78186E+12,eng,200,1063,35,5/17/2001,Verso
43220,On Populist Reason,Ernesto Laclau,4.04,1859846513,9.78186E+12,eng,276,208,11,7/17/2005,Verso
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler/Ernesto Laclau/Slavoj ��i,3.92,185984278X,9.78186E+12,eng,329,707,18,7/17/2000,Verso
43228,The Meaning of Life,Terry Eagleton,3.5,0199210705,9.7802E+12,en-GB,187,755,94,05 01 07,Oxford University Press  USA
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,4,0631233601,9.78063E+12,eng,348,85,8,9/27/2002,Wiley-Blackwell
43230,The English Novel: An Introduction,Terry Eagleton,3.77,1405117079,9.78141E+12,eng,376,101,10,08 06 04,Wiley-Blackwell
43236,MySQL Cookbook,Paul DuBois,4,059652708X,9.7806E+12,en-US,980,126,8,12 04 06,O'Reilly Media
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,4.23,0596003064,9.7806E+12,eng,304,403,17,4/18/2004,O'Reilly Media
43255,Not Without My Daughter,Betty Mahmoody,4.1,0552152161,9.78055E+12,eng,528,19790,1042,07 05 04,Transworld Publishers Ltd
43268,Aman: The Story of a Somali Girl,Virginia Lee Barnes,3.77,0679762094,9.78068E+12,eng,368,549,46,8/29/1995,Vintage
43269,Amanda's Story (The Girls of Lighthouse Lane #4),Thomas Kinkade/Erika Tamar,4.04,0060543523,9.78006E+12,eng,208,4,0,3/14/2006,HarperCollins
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),Thomas Kinkade/Erika Tamar,3.96,0060543493,9.78006E+12,eng,192,24,0,10/18/2005,HarperCollins
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,Barbara Coloroso,4.19,0060014318,9.78006E+12,en-US,352,1215,129,8/20/2002,William Morrow Paperbacks
43278,Creating a Life Worth Living,Carol Lloyd,4.02,0060952431,9.78006E+12,eng,336,353,24,08 02 97,William Morrow Paperbacks
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,4.25,1564775003,9.78156E+12,en-US,80,24,3,06 04 13,That Patchwork Place
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9.78189E+12,en-US,226,12,0,04 01 05,Sidran Press
43287,Year's Happy Ending,Betty Neels,3.97,0373511620,9.78037E+12,eng,216,134,14,9/24/2001,Harlequin Readers' Choice
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,4.15,0385239548,9.78039E+12,eng,424,3166,152,9/22/1997,Anchor Books
43317,The Trail of Tears,Joseph Bruchac/Diana Magnuson,3.91,0679890521,9.78068E+12,eng,48,170,31,9/21/1999,Random House Books for Young Readers
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,0007165161,9.78001E+12,eng,401,23924,681,07 01 05,HarperCollins Publishers
43325,Nothing Lasts Forever,Sidney Sheldon,3.84,0446354732,9.78045E+12,eng,384,26040,614,09 01 95,Grand Central
43328,Rage of Angels,Sidney Sheldon,3.93,0006178731,9.78001E+12,eng,512,30283,860,08 03 99,HarperCollins Publishers
43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,3.79,0743456866,9.78074E+12,en-US,230,477,31,11 01 02,Pocket Books
43332,My Gal Sunday,Mary Higgins Clark,3.57,0671014919,9.78067E+12,en-US,206,5355,183,02 01 03,Pocket Books
43334,We'll Meet Again,Mary Higgins Clark,3.85,0743484312,9.78074E+12,eng,234,8892,260,02 02 04,Pocket Books
43335,All Through the Night,Mary Higgins Clark,3.7,0671027123,9.78067E+12,en-US,256,6332,224,10 01 99,Pocket Books
43338,The Night Awakens: A Mystery Writers of America Anthology,Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman,3.51,0671519182,9.78067E+12,en-US,303,162,13,02 01 00,Simon and Schuster
43339,Where Are the Children?,Mary Higgins Clark,4.02,1416507779,9.78142E+12,eng,304,39738,969,07 01 05,Pocket Books
43340,The Second Time Around,Mary Higgins Clark,3.75,0743412621,9.78074E+12,eng,373,7472,296,04 01 04,Pocket Books
43342,You Belong To Me,Mary Higgins Clark,3.87,0671004549,9.78067E+12,en-US,384,20843,421,04 01 99,Pocket Books
43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,Mary Higgins Clark/Jan Maxwell,3.49,0671046241,9.78067E+12,eng,0,64,2,12 01 99,Simon & Schuster Audio
43344,The Christmas Thief (Regan Reilly Mysteries  #9),Mary Higgins Clark/Carol Higgins Clark,3.61,0739447343,9.78074E+12,eng,253,12,2,01 01 04,Doubleday
43348,Kitchen Privileges: A Memoir,Mary Higgins Clark,3.84,0743206053,9.78074E+12,eng,208,1756,255,11/19/2002,Simon & Schuster
43352,I'll Be Seeing You,Mary Higgins Clark,3.81,0671888587,9.78067E+12,eng,307,14904,291,05 01 94,Pocket Books
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,Mary Higgins Clark,3.62,0743448944,9.78074E+12,eng,254,3914,495,06 01 03,Pocket Books
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,0393306232,9.78039E+12,eng,320,106,4,9/17/1989,W. W. Norton  Company
43363,Benjamin Franklin,Edmund S. Morgan,3.87,0300101627,9.7803E+12,eng,352,1476,84,08 11 03,Yale University Press
43365,American Slavery  American Freedom,Edmund S. Morgan,4.11,039332494X,9.78039E+12,eng,464,3008,83,10/17/2003,W. W. Norton  Company
43368,The Puritan Dilemma: The Story of John Winthrop,Edmund S. Morgan,3.41,0321478061,9.78032E+12,eng,210,551,58,10 01 06,Pearson
43370,Thomas Jefferson: Author of America,Christopher Hitchens,3.91,0060598964,9.78006E+12,eng,188,2319,221,5/31/2005,Atlas Books/HarperCollins Publishers
43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,3.86,1859842844,9.78186E+12,eng,150,1433,157,7/17/2000,Verso
43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,4.06,185984054X,9.78186E+12,eng,98,7240,571,4/17/1997,Verso
43375,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859843832,9.78186E+12,eng,430,211,16,01 01 02,Verso
43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,0860916286,9.78086E+12,en-GB,368,221,9,9/17/1994,Verso
43377,The Trial of Henry Kissinger,Christopher Hitchens,3.96,1859843980,9.78186E+12,eng,161,2614,187,6/17/2002,Verso
43378,A Long Short War: The Postponed Liberation of Iraq,Christopher Hitchens,3.75,0452284988,9.78045E+12,en-US,112,371,24,06 03 03,Plume
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,4.22,1859843409,9.78186E+12,eng,296,166,7,9/17/2001,Verso
43384,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859847862,9.78186E+12,en-US,432,24,4,3/17/2001,Verso
43390,1968: War and Democracy,Eugene J. McCarthy/Christopher Hitchens,4.5,1883477379,9.78188E+12,eng,246,2,1,9/23/2000,Lone Oak Press
43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,George Orwell/Christopher Hitchens,4.14,0141185163,9.78014E+12,eng,416,211,16,05 03 01,Penguin Classics
43399,Prepared for the Worst: Selected Essays and Minority Reports,Christopher Hitchens,4.02,0809078678,9.78081E+12,eng,365,164,7,11 01 88,Hill & Wang Publ. (NY)
43401,Hons and Rebels,Jessica Mitford/Christopher Hitchens,4.13,1590171101,9.78159E+12,eng,284,2999,200,9/30/2004,NYRB Classics
43407,Alles ist erleuchtet,Jonathan Safran Foer/Dirk van Gunsteren,3.9,3462032178,9.78346E+12,ger,384,39,4,2/20/2003,Kiepenheuer & Witsch
43409,How to Be Lost,Amanda Eyre Ward,3.54,0345483170,9.78035E+12,en-US,290,6176,675,8/30/2005,Ballantine Books
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon/Paul Williams/Kurt Vonnegut Jr.,4.42,1556434243,9.78156E+12,eng,400,141,11,09 05 02,North Atlantic Books
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,Scott Turow/Lola Vollen/Dave Eggers,4.29,1932416234,9.78193E+12,eng,489,264,32,11 04 05,McSweeney's
43423,McSweeney's #14,Dave Eggers,3.73,1932416129,9.78193E+12,eng,306,334,21,9/27/2004,McSweeney's
43424,The Best of McSweeney's  Vol. 2,Dave Eggers,3.81,0241142466,9.78024E+12,en-US,384,68,5,8/25/2005,Hamish hamilton
43426,Une oeuvre d��chirante d'un g��nie re,Dave Eggers/Michelle Herpe-Volinsky,3.68,2290328243,9.78229E+12,fre,536,4,0,04 10 03,J'ai lu
43432,The Tenants of Moonbloom,Edward Lewis Wallant/Dave Eggers,3.88,1590170709,9.78159E+12,en-US,264,520,78,11/30/2003,NYRB Classics
43433,McSweeney's #18,Dave Eggers,3.72,1932416382,9.78193E+12,eng,200,407,31,12 08 05,McSweeney's
43437,McSweeney's #19,Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell,3.8,193241648X,9.78193E+12,en-GB,250,305,15,04 10 06,McSweeney's
43438,McSweeney's #11,Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing,3.94,1932416013,9.78193E+12,eng,293,171,6,07 01 03,McSweeney's
43440,Forty Stories,Donald Barthelme,4.2,0141180943,9.78014E+12,eng,246,2496,123,04 07 05,Penguin Books
43441,A Tramp Abroad,Mark Twain/Dave Eggers,3.86,0812970039,9.78081E+12,eng,400,26,9,10/14/2003,Modern Library
43451,Flores en el ��,V.C. Andrews/Jes��s P,3.81,849759746X,9.7885E+12,spa,480,1399,220,8/30/2005,DeBolsillo
43454,Black Cat (Gemini  #2),V.C. Andrews,3.76,0743428676,9.78074E+12,eng,375,23,4,10 05 04,Pocket Books
43455,Shooting Stars (Shooting Stars  #1-4),V.C. Andrews,3.94,0743449029,9.78074E+12,en-US,656,1231,22,12 01 02,Pocket Books
43456,Scattered Leaves (Early Spring  #2),V.C. Andrews,3.78,1416530819,9.78142E+12,en-US,416,1481,44,2/27/2007,Pocket Star
43457,Rose (Shooting Stars  #3),V.C. Andrews,3.72,0671039954,9.78067E+12,eng,185,2352,29,09 01 01,Pocket Books
43459,Ice (Shooting Stars  #2),V.C. Andrews,3.75,0671039946,9.78067E+12,en-US,208,2455,26,7/31/2001,Pocket Books
43460,Into the Woods (De Beers  #4),V.C. Andrews,3.87,0743428595,9.78074E+12,eng,464,2395,34,01 01 03,Pocket Books
43461,Ruby (Landry  #1),V.C. Andrews,3.93,1568950748,9.78157E+12,eng,402,17,0,12 01 94,Wheeler Publishing
43475,Criss Cross,Lynne Rae Perkins,3.34,0060092726,9.78006E+12,en-US,337,7752,1056,8/30/2005,Greenwillow Books
43476,The Criss Cross,Crystal Lacey Winslow,4.2,0971702128,9.78097E+12,en-US,360,110,16,08 01 04,Melodrama Publishing
43484,Honey (Shooting Stars  #4),V.C. Andrews,3.74,0671039962,9.78067E+12,eng,180,2447,27,10 02 01,Pocket Books
43486,Raven (Orphans  #4),V.C. Andrews,3.71,0671020315,9.78067E+12,eng,192,4678,59,1/27/1999,Pocket Books
43487,Fulgor oculto (Landry  #3),V.C. Andrews/Elisa Cerdan,3.89,1400000742,9.7814E+12,spa,400,5,0,1/22/2002,Plaza y Janes
43488,Hidden Leaves (De Beers  #5),V.C. Andrews,3.87,0743457870,9.78074E+12,en-US,288,2023,26,03 01 03,Pocket Star
43489,Music in the Night (Logan  #4),V.C. Andrews,3.85,067153467X,9.78067E+12,eng,320,5554,64,03 01 98,Pocket Books
43490,Runaways (Orphans  #5),V.C. Andrews,3.77,0671007637,9.78067E+12,eng,342,5121,78,11 01 98,Pocket Books
43491,Child of Darkness (Gemini  #3),V.C. Andrews,3.81,1416500502,9.78142E+12,eng,400,19,4,3/15/2005,Gallery Books
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),V.C. Andrews/Susanne Althoetmar-Smarczyk,3.77,3442354560,9.78344E+12,ger,349,2,0,03 01 02,Goldmann
43503,Dornen des Gl��cks (Das Erbe von Foxworth Hall ,V.C. Andrews/Michael G��,3.77,3442552966,9.78344E+12,ger,412,5,0,09 01 02,Goldmann
43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),J.K. Rowling,4.47,158234681X,9.78158E+12,gla,250,11,0,07 01 10,Bloomsbury USA Childrens
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,074754624X,9.78075E+12,eng,636,18754,906,07 08 00,Bloomsbury
43526,Sun-Kissed (The Au Pairs #3),Melissa de la Cruz,3.86,1416917462,9.78142E+12,eng,306,2720,51,5/23/2006,Simon & Schuster
43527,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,3.94,141693961X,9.78142E+12,eng,271,2501,64,05 08 07,Simon & Schuster
43529,The Au Pairs (The Au Pairs #1),Melissa de la Cruz,3.65,0689873190,9.78069E+12,eng,294,6140,244,5/31/2005,Simon & Schuster Books for Young Readers
43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden/Steve Jamison,4.45,0809230410,9.78081E+12,eng,201,3429,274,4/22/1997,McGraw-Hill
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson/Jenny Davidson,4.01,1593080549,9.78159E+12,eng,320,857,57,10 01 03,Barnes  Noble Classics
43545,The Once and Future King (The Once and Future King  #1-4),T.H. White,4.07,0441627404,9.78044E+12,eng,639,85082,2921,6/15/1987,Ace
43547,Rose of No Man's Land,Michelle Tea,3.52,0156030934,9.78016E+12,eng,320,1484,161,02 05 07,Mariner Books
43548,The Roses of No Man's Land,Lyn Macdonald,4.26,014017866X,9.78014E+12,eng,320,293,36,09 07 93,Penguin UK
